BOROUGH;NEIGHBORHOOD;BUILDING CLASS CATEGORY;TAX CLASS AT PRESENT;BLOCK;LOT;EASEMENT;BUILDING CLASS AT PRESENT;ADDRESS;APARTMENT NUMBER;ZIP CODE;RESIDENTIAL UNITS;COMMERCIAL UNITS;TOTAL UNITS;LAND SQUARE FEET;GROSS SQUARE FEET;YEAR BUILT;TAX CLASS AT TIME OF SALE;BUILDING CLASS AT TIME OF SALE;PRICE;SALE DATE
4;RIDGEWOOD;07 RENTALS - WALKUP APARTMENTS;2;3553;62;;C1;1042 CYPRESS AVENUE;;11385;12;0;12;2 742;6 150;1931;2;C1;1 550 000;06.07.2023
4;RIDGEWOOD;07 RENTALS - WALKUP APARTMENTS;2A;3553;76;;C3;1657 NORMAN STREET;;11385;4;0;4;2 700;3 240;1931;2;C3;1 175 000;15.02.2023
4;RIDGEWOOD;07 RENTALS - WALKUP APARTMENTS;2A;3574;48;;C2;18-23 GEORGE STREET;;11385;6;0;6;2 500;4 895;1931;2;C2;0;18.05.2023
4;RIDGEWOOD;07 RENTALS - WALKUP APARTMENTS;2A;3575;10;;C2;1810 GEORGE STREET;;11385;6;0;6;2 577;5 625;1931;2;C2;958 133;28.11.2022
4;RIDGEWOOD;07 RENTALS - WALKUP APARTMENTS;2A;3575;23;;C2;1828 GEORGE STREET;;11385;6;0;6;2 502;4 875;1931;2;C2;0;23.09.2022
4;RIDGEWOOD;07 RENTALS - WALKUP APARTMENTS;2A;3575;50;;C2;18-35 STEPHEN STREET;;11385;6;0;6;2 826;5 712;1931;2;C2;0;27.02.2023
4;RIDGEWOOD;07 RENTALS - WALKUP APARTMENTS;2A;3575;50;;C2;1835 STEPHEN STREET;;11385;6;0;6;2 826;5 712;1931;2;C2;0;04.08.2023
4;RIDGEWOOD;07 RENTALS - WALKUP APARTMENTS;2A;3591;39;;C3;7253 60 LANE;;11385;4;0;4;2 533;3 484;1931;2;C3;10;08.09.2022
4;RIDGEWOOD;07 RENTALS - WALKUP APARTMENTS;2A;3591;44;;C3;72-45 60TH LANE;;11385;4;0;4;2 533;3 484;1931;2;C3;1 230 000;25.01.2023
4;RIDGEWOOD;07 RENTALS - WALKUP APARTMENTS;2B;3619;39;;C1;61-44 MADISON ST;;11385;8;0;8;3 600;9 200;1930;2;C1;0;11.10.2022
4;RIDGEWOOD;07 RENTALS - WALKUP APARTMENTS;2A;3619;63;;C2;64-32 MADISON STREET;;11385;6;0;6;2 800;5 712;1930;2;C2;1 330 000;19.09.2022
4;RIDGEWOOD;07 RENTALS - WALKUP APARTMENTS;2A;3622;6;;C3;64-11 68TH AVENUE;;11385;4;0;4;2 600;3 536;1930;2;C3;1 625 000;16.05.2023
4;RIDGEWOOD;07 RENTALS - WALKUP APARTMENTS;2A;3626;23;;C3;68-15 62ND STREET;;11385;4;0;4;2 700;3 670;1930;2;C3;1 350 000;29.12.2022
4;RIDGEWOOD;07 RENTALS - WALKUP APARTMENTS;2A;3633;3;;C2;64-41 CATALPA AVE;;11385;6;0;6;2 650;5 616;1930;2;C2;1 200 000;21.11.2022
4;RIDGEWOOD;08 RENTALS - ELEVATOR APARTMENTS;2;3433;35;;D1;484 SENECA AVENUE;;11385;20;0;20;7 511;16 408;1931;2;D1;13 230 769;07.11.2022
4;RIDGEWOOD;08 RENTALS - ELEVATOR APARTMENTS;2;3554;61;;D3;1661 SUMMERFIELD STREET;;11385;28;0;28;5 400;30 361;2021;2;D3;0;28.04.2023
4;RIDGEWOOD;12 CONDOS - WALKUP APARTMENTS;2;3371;1002;;R2;2116 GREENE AVENUE, A2;A2;11385;1;;1;;;;2;R2;360 000;09.06.2023
4;RIDGEWOOD;12 CONDOS - WALKUP APARTMENTS;2;3371;1018;;R2;21-20 GREENE AVENUE, F3;F3;11385;1;;1;;;;2;R2;0;11.07.2023
4;RIDGEWOOD;12 CONDOS - WALKUP APARTMENTS;2;3371;1018;;R2;2120 GREENE AVENUE, F3;F3;11385;1;;1;;;;2;R2;665 000;16.08.2023
4;RIDGEWOOD;12 CONDOS - WALKUP APARTMENTS;2;3378;1019;;R2;19-80 STARR STREET, 2K;2K;11385;1;;1;;;2008;2;R2;625 000;13.12.2022
4;RIDGEWOOD;12 CONDOS - WALKUP APARTMENTS;2;3494;1008;;R2;59-26 BLEECKER STREET, 2D;2D;11385;1;;1;;;;2;R2;440 000;08.09.2022
4;RIDGEWOOD;12 CONDOS - WALKUP APARTMENTS;2;3494;1010;;R2;5926 BLEECKER STREET, 2F;2F;11385;1;;1;;;;2;R2;22 000;24.03.2023
4;RIDGEWOOD;12 CONDOS - WALKUP APARTMENTS;2;3494;1011;;R2;5926 BLEECKER STREET, 3C;3C;11385;1;;1;;;;2;R2;582 000;06.04.2023
4;RIDGEWOOD;12 CONDOS - WALKUP APARTMENTS;2;3547;1018;;R2;852 CYPRESS AVENUE, 3D;3D;11385;1;;1;;;1918;2;R2;860 000;14.04.2023
4;RIDGEWOOD;12 CONDOS - WALKUP APARTMENTS;2;3547;1021;;R2;852 CYPRESS AVENUE, 3G;3G;11385;1;;1;;;1918;2;R2;865 000;20.09.2022
4;RIDGEWOOD;13 CONDOS - ELEVATOR APARTMENTS;2;3447;1017;;R4;311 ST NICHOLAS AVE, 3F;3F;11385;1;;1;;;1930;2;R4;606 000;27.01.2023
4;RIDGEWOOD;13 CONDOS - ELEVATOR APARTMENTS;2;3524;1027;;R4;63-34 FRESH POND ROAD, 5B;5B;11385;1;;1;;;2013;2;R4;635 000;04.11.2022
4;RIDGEWOOD;13 CONDOS - ELEVATOR APARTMENTS;2;3554;1103;;R4;1671 SUMMERFIELD STREET, 2A;2A;11385;1;;1;;;2020;2;R4;499 000;26.10.2022
4;RIDGEWOOD;13 CONDOS - ELEVATOR APARTMENTS;2;3554;1110;;R4;16-71 SUMMERFIELD STREET, 3A;3A;11385;1;;1;;;2020;2;R4;546 500;22.02.2023
4;RIDGEWOOD;13 CONDOS - ELEVATOR APARTMENTS;2;3554;1111;;R4;1671 SUMMERFIELD STREET, 3B;3B;11385;1;;1;;;2020;2;R4;499 000;11.05.2023
4;RIDGEWOOD;13 CONDOS - ELEVATOR APARTMENTS;2;3554;1112;;R4;1671 SUMMERFIELD STREET, 3C;3C;11385;1;;1;;;2020;2;R4;530 000;27.04.2023
4;RIDGEWOOD;13 CONDOS - ELEVATOR APARTMENTS;2;3554;1113;;R4;1671 SUMMERFIELD STREET, 3D;3D;11385;1;;1;;;2020;2;R4;540 000;19.04.2023
4;RIDGEWOOD;13 CONDOS - ELEVATOR APARTMENTS;2;3554;1114;;R4;1671 SUMMERFIELD STREET, 3E;3E;11385;1;;1;;;2020;2;R4;560 000;03.03.2023
4;RIDGEWOOD;13 CONDOS - ELEVATOR APARTMENTS;2;3554;1115;;R4;1671 SUMMERFIELD STREET, 3F;3F;11385;1;;1;;;2020;2;R4;525 000;03.04.2023
4;RIDGEWOOD;13 CONDOS - ELEVATOR APARTMENTS;2;3554;1116;;R4;1671 SUMMERFIELD STREET, 3G;3G;11385;1;;1;;;2020;2;R4;724 000;20.12.2022
4;RIDGEWOOD;13 CONDOS - ELEVATOR APARTMENTS;2;3554;1117;;R4;1671 SUMMERFIELD STREET, 4A;4A;11385;1;;1;;;2020;2;R4;535 000;31.10.2022
4;RIDGEWOOD;13 CONDOS - ELEVATOR APARTMENTS;2;3554;1120;;R4;1671 SUMMERFIELD STREET, 4D;4D;11385;1;;1;;;2020;2;R4;565 000;16.03.2023
4;RIDGEWOOD;13 CONDOS - ELEVATOR APARTMENTS;2;3554;1121;;R4;1671 SUMMERFIELD STREET, 4E;4E;11385;1;;1;;;2020;2;R4;549 000;19.09.2022
4;RIDGEWOOD;13 CONDOS - ELEVATOR APARTMENTS;2;3554;1122;;R4;1671 SUMMERFIELD STREET, 4F;4F;11385;1;;1;;;2020;2;R4;594 000;13.01.2023
4;RIDGEWOOD;13 CONDOS - ELEVATOR APARTMENTS;2;3554;1123;;R4;1671 SUMMERFIELD STREET, 4G;4G;11385;1;;1;;;2020;2;R4;740 000;28.04.2023
4;RIDGEWOOD;13 CONDOS - ELEVATOR APARTMENTS;2;3554;1125;;R4;16-71 SUMMERFIELD STREET, PHD;PHD;11385;1;;1;;;2020;2;R4;592 500;04.01.2023
4;RIDGEWOOD;14 RENTALS - 4-10 UNIT;2A;3375;89;;S5;19-05 FLUSHING AVENUE;;11385;5;1;6;2 604;4 350;1927;2;S5;0;30.01.2023
4;RIDGEWOOD;14 RENTALS - 4-10 UNIT;2A;3439;12;;S4;603 SENECA AVENUE;;11385;4;1;5;2 250;4 875;1930;2;S4;1 668 288;25.10.2022
4;RIDGEWOOD;14 RENTALS - 4-10 UNIT;2A;3439;14;;S4;601 SENECA AVENUE;;11385;4;1;5;2 250;5 500;1931;2;S4;1 881 712;25.10.2022
4;RIDGEWOOD;14 RENTALS - 4-10 UNIT;2A;3440;52;;S5;1711 GROVE STREET;;11385;5;1;6;2 167;4 900;1930;2;S5;3 300 000;04.05.2023
4;RIDGEWOOD;14 RENTALS - 4-10 UNIT;2A;3441;33;;S5;616 SENECA AVENUE;;11385;5;1;6;2 250;4 725;1930;2;S5;0;08.09.2022
4;RIDGEWOOD;14 RENTALS - 4-10 UNIT;2A;3442;1;;S3;2-79 ST NICHOLAS AVENUE;;11385;3;1;4;1 818;3 000;1930;2;S3;1 525 000;20.01.2023
4;RIDGEWOOD;14 RENTALS - 4-10 UNIT;2A;3452;32;;S3;662 SENECA AVENUE;;11385;3;1;4;1 800;3 120;1930;2;S3;1 200 000;21.06.2023
4;RIDGEWOOD;14 RENTALS - 4-10 UNIT;2A;3477;43;;S9;1943 GATES AVE;;11385;2;3;5;1 075;1 826;1910;2;S9;0;27.04.2023
4;RIDGEWOOD;14 RENTALS - 4-10 UNIT;2A;3486;71;;S4;2001 PALMETTO STREET;;11385;4;1;5;2 508;5 625;1930;2;S4;2 225 000;01.11.2022
4;RIDGEWOOD;14 RENTALS - 4-10 UNIT;2B;3536;27;;S9;60-99 70TH AVENUE;;11385;4;3;7;2 500;3 600;1931;2;S9;2 480 000;21.12.2022
4;RIDGEWOOD;14 RENTALS - 4-10 UNIT;2B;3546;49;;S9;1670 PUTNAM AVENUE;;11385;6;2;8;2 750;5 586;1931;2;S9;0;02.02.2023
4;RIDGEWOOD;14 RENTALS - 4-10 UNIT;2A;3553;44;;S3;16-66 STEPHEN STREET;;11385;3;1;4;2 531;3 400;1930;2;S3;995 000;23.05.2023
4;RIDGEWOOD;14 RENTALS - 4-10 UNIT;2A;3555;57;;S3;1080 CYPRESS AVENUE;;11385;3;1;4;2 500;4 125;1931;2;S3;0;24.10.2022
4;RIDGEWOOD;14 RENTALS - 4-10 UNIT;2A;3566;26;;S4;1052 SENECA AVENUE;;11385;4;1;5;1 924;4 860;1931;2;S4;0;17.01.2023
4;RIDGEWOOD;14 RENTALS - 4-10 UNIT;2A;3630;33;;S5;70-19 FRESH POND ROAD;;11385;5;1;6;2 226;5 700;1930;2;S5;0;12.04.2023
4;RIDGEWOOD;15 CONDOS - 2-10 UNIT RESIDENTIAL;2C;3472;1004;;R1;1893 CORNELIA STREET, 2R;2R;11385;1;;1;;;1930;2;R1;750 000;04.01.2023
4;RIDGEWOOD;21 OFFICE BUILDINGS;4;3628;3;;O8;68-53 FRESH POND ROAD;;11385;2;1;3;1 792;3 255;1930;4;O8;0;14.03.2023
4;RIDGEWOOD;22 STORE BUILDINGS;4;3466;56;;K4;57-29 MYRTLE AVENUE;;11385;0;1;1;1 745;3 945;1930;4;K4;1 075 000;06.07.2023
4;RIDGEWOOD;22 STORE BUILDINGS;4;3508;3;;K7;70-01 FOREST AVENUE;;11385;0;1;1;7 000;10 848;1949;4;K7;3 650 000;22.12.2022
4;RIDGEWOOD;22 STORE BUILDINGS;4;3531;43;;K4;6686-6690 FRESH POND ROAD;;11385;4;2;6;7 177;9 334;1931;4;K4;4 300 000;28.10.2022
4;RIDGEWOOD;22 STORE BUILDINGS;4;3572;8;;K4;57-22 MYRTLE AVENUE;;11385;0;1;1;1 451;4 200;1931;4;K4;1 830 000;17.04.2023
4;RIDGEWOOD;27 FACTORIES;4;3553;43;;F5;16-62 STEPHEN STREET;;11385;0;1;1;2 300;1 495;1931;4;F5;995 000;23.05.2023
4;RIDGEWOOD;27 FACTORIES;4;3556;14;;F5;1614 DECATUR STREET;;11385;0;1;1;17 000;17 000;1965;4;F5;11 604 854;04.01.2023
4;RIDGEWOOD;27 FACTORIES;4;3556;89;;F5;16-23 CODY AVENUE;;11385;0;1;1;2 430;1 653;1953;4;F5;2 035 000;20.10.2022
4;RIDGEWOOD;29 COMMERCIAL GARAGES;4;3382;1;;G1;519 FAIRVIEW AVENUE;;11385;0;10;10;2 375;2 000;1920;4;G1;0;27.07.2023
4;RIDGEWOOD;29 COMMERCIAL GARAGES;4;3384;1;;G1;593 FAIRVIEW AVENUE;;11385;0;10;10;2 375;2 375;1917;4;G1;1 000 000;17.07.2023
4;RIDGEWOOD;29 COMMERCIAL GARAGES;4;3402;34;;G1;402 WOODWARD AVENUE;;11385;0;8;8;1 858;1 500;1931;4;G1;300 000;08.12.2022
4;RIDGEWOOD;29 COMMERCIAL GARAGES;4;3542;19;;G7;1518 DECATUR STREET;;11385;0;0;0;19 916;0;;4;G7;6 750 000;04.01.2023
4;RIDGEWOOD;29 COMMERCIAL GARAGES;4;3548;24;;G1;16-26 JEFFERSON AVENUE;;11385;0;1;1;2 500;1 350;1931;4;G1;1 225 000;09.08.2023
4;RIDGEWOOD;29 COMMERCIAL GARAGES;4;3551;12;;G2;975 WYCKOFF AVENUE;;11385;0;1;1;5 000;5 000;1937;4;G2;0;07.01.2023
